MsgID.LOCAL_VELOCITY,244.6950000,0.0000052,0.0000621,0.0000157
MsgID.GLOBAL_POSITION,0.0000000,-122.3996976,37.7958965,0.1090000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,244.9460000,379.7164307,-199.7792511,-0.1473022
MsgID.LOCAL_VELOCITY,244.9460000,0.0000299,0.0000972,0.0000147
MsgID.GLOBAL_POSITION,0.0000000,-122.3996982,37.7958976,0.1590000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,245.1960000,379.6486511,-200.0074768,-0.1858804
MsgID.LOCAL_VELOCITY,245.1960000,0.0000011,0.0000569,0.0000123
MsgID.GLOBAL_POSITION,0.0000000,-122.3997002,37.7958964,0.1900000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,245.4460000,379.4995728,-199.9981079,-0.2028297
MsgID.LOCAL_VELOCITY,245.4460000,0.0000020,0.0000575,0.0000166
MsgID.GLOBAL_POSITION,0.0000000,-122.3996996,37.7958953,0.2060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,245.6960000,379.6731262,-199.8195343,-0.2159337
MsgID.LOCAL_VELOCITY,245.6960000,0.0000035,0.0000603,0.0000144
MsgID.GLOBAL_POSITION,0.0000000,-122.3996978,37.7958972,0.2160000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,245.9470000,379.7170105,-199.7334137,-0.2113345
MsgID.LOCAL_VELOCITY,245.9470000,-0.0000015,0.0000541,0.0000155
MsgID.GLOBAL_POSITION,0.0000000,-122.3996971,37.7958971,0.2080000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,246.1970000,379.5844116,-199.8143311,-0.1954965
MsgID.LOCAL_VELOCITY,246.1970000,-0.0000020,0.0000508,0.0000187
MsgID.GLOBAL_POSITION,0.0000000,-122.3996979,37.7958962,0.1930000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,246.4480000,379.6591797,-199.8836060,-0.1686265
MsgID.LOCAL_VELOCITY,246.4480000,0.0000023,0.0000560,0.0000128
MsgID.GLOBAL_POSITION,0.0000000,-122.3996993,37.7958970,0.1600000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,246.6980000,379.6300659,-199.9932861,-0.1350310
MsgID.LOCAL_VELOCITY,246.6980000,0.0000075,0.0000619,0.0000181
MsgID.GLOBAL_POSITION,0.0000000,-122.3996995,37.7958965,0.1290000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,246.9480000,379.6650085,-199.8455200,-0.1104470
MsgID.LOCAL_VELOCITY,246.9480000,-0.0000015,0.0000538,0.0000129
MsgID.GLOBAL_POSITION,0.0000000,-122.3996982,37.7958973,0.1040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,247.1990000,379.7677612,-199.8749542,-0.0944789
MsgID.LOCAL_VELOCITY,247.1990000,0.0000829,0.0001021,0.0000085
MsgID.GLOBAL_POSITION,0.0000000,-122.3996986,37.7958979,0.0910000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,247.4490000,379.7637024,-199.8798523,-0.0860658
MsgID.LOCAL_VELOCITY,247.4490000,0.0000002,0.0000535,0.0000128
MsgID.GLOBAL_POSITION,0.0000000,-122.3996986,37.7958977,0.0840000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,247.6990000,379.6416931,-199.8597870,-0.0828351
MsgID.LOCAL_VELOCITY,247.6990000,-0.0000008,0.0000541,0.0000137
MsgID.GLOBAL_POSITION,0.0000000,-122.3996982,37.7958960,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,247.9500000,379.4790649,-199.9047699,-0.0823921
MsgID.LOCAL_VELOCITY,247.9500000,0.0000003,0.0000502,0.0000110
MsgID.GLOBAL_POSITION,0.0000000,-122.3996993,37.7958954,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,248.2010000,379.5970154,-200.0316620,-0.0812012
MsgID.LOCAL_VELOCITY,248.2010000,-0.0000026,0.0000497,0.0000174
MsgID.GLOBAL_POSITION,0.0000000,-122.3997001,37.7958964,0.0800000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,248.4510000,379.6009827,-199.8775635,-0.0773619
MsgID.LOCAL_VELOCITY,248.4510000,0.0000073,0.0000620,0.0000217
MsgID.GLOBAL_POSITION,0.0000000,-122.3996981,37.7958963,0.0750000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,248.7010000,379.5589600,-199.7777252,-0.0701805
MsgID.LOCAL_VELOCITY,248.7010000,-0.0000067,0.0000448,0.0000150
MsgID.GLOBAL_POSITION,0.0000000,-122.3996974,37.7958960,0.0680000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,248.9510000,379.5762024,-199.8233337,-0.0604021
MsgID.LOCAL_VELOCITY,248.9510000,0.0000016,0.0000663,0.0000137
MsgID.GLOBAL_POSITION,0.0000000,-122.3996984,37.7958961,0.0570000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
